n_episode  5000
algorithm_type: sarsa
policy_type: epsilon_greedy
Episode: 70	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.466
Episode: 71	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.466
Episode: 72	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.465
Episode: 73	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.465
Episode: 74	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.464
Episode: 75	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.464
Episode: 76	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.463
Episode: 77	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.463
Episode: 78	 Steps:    6	CumuR: -0.01	TermR: 0.0	Epsilon: 0.462
Episode: 79	 Steps:   17	CumuR: -0.02	TermR: 0.0	Epsilon: 0.462
Episode: 80	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.462
Episode: 81	 Steps:    7	CumuR: -0.01	TermR: 0.0	Epsilon: 0.461
Episode: 82	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.461
Episode: 83	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.460
Episode: 84	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.460
Episode: 85	 Steps:   17	CumuR: -0.02	TermR: 0.0	Epsilon: 0.459
Episode: 86	 Steps:    5	CumuR: -0.00	TermR: 0.0	Epsilon: 0.459
Episode: 87	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.458
Episode: 88	 Steps:    5	CumuR: -0.00	TermR: 0.0	Epsilon: 0.458
Episode: 89	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.457
Episode: 90	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.457
Episode: 91	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.456
Episode: 92	 Steps:    8	CumuR: -0.01	TermR: 0.0	Epsilon: 0.456
Episode: 93	 Steps:    6	CumuR: -0.01	TermR: 0.0	Epsilon: 0.456
Episode: 94	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.455
Episode: 95	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.455
Episode: 96	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.454
Episode: 97	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.454
Episode: 98	 Steps:    7	CumuR: -0.01	TermR: 0.0	Epsilon: 0.453
Episode: 99	 Steps:    8	CumuR: -0.01	TermR: 0.0	Epsilon: 0.453
Episode: 100	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.452
Episode: 101	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.452
Episode: 102	 Steps:    8	CumuR: -0.01	TermR: 0.0	Epsilon: 0.451
Episode: 103	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.451
Episode: 104	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.451
Episode: 105	 Steps:   12	CumuR: -0.01	TermR: 0.0	Epsilon: 0.450
Episode: 106	 Steps:   19	CumuR: -0.02	TermR: 0.0	Epsilon: 0.450
Episode: 107	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.449
Episode: 108	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.449
Episode: 109	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.448
Episode: 110	 Steps:    9	CumuR:  0.99	TermR: 1.0	Epsilon: 0.448
